Amenity Type,Name,Latitude,Longitude
bar,Navarang Bar,12.9907411,77.5577577
bar,Esthell Continental Hotels,13.0072346,80.2594099
bar,Golden Crown,18.9623007,72.8118145
bar,High Spirits,18.5393901,73.9052966
bar,Formula III Bar,12.9971601,77.5974721
bar,Jacruz Bar,15.3957850,73.9164601
bar,Vailankani Bar,15.3221653,74.0035096
bar,Maria's Bar,15.3229351,74.0039989
bar,The Irish Pub,27.6891618,86.7298510
bar,Sangeeth Bar and Restaurant,12.9898878,77.5726957
bar,Grand Palace,12.9476719,80.1380257
bar,tasmac,12.9485945,80.1384653
bar,RMV Club,13.0380950,77.5690860
bar,Mix@36,18.5397983,73.9060086
bar,Rythym Bar & Restaruant,17.4087002,78.5094080
bar,crystal,17.4068456,78.4970193
bar,Sula Vineyards,20.0046995,73.6869947
bar,Tiger Hill Resorts,19.9335350,73.7301906
bar,York Winery,20.0118774,73.6734335
bar,anil,17.2491433,80.1418894
bar,chandra,17.2479594,80.1516218
bar,The Dome,18.9350690,72.8242843
bar,Liquids,17.2644768,80.1448780
bar,RK Rest & bar,17.2643575,80.1456163
bar,Crystal,17.4062499,78.4962025
bar,Unknown,13.0368708,77.5233568
bar,Domlur Club,12.9643756,77.6371873
bar,Eagle Bar,17.4051801,78.4649051
bar,Sai Sri,17.2409787,80.1421396
bar,Krishna,17.2505133,80.1548640
bar,Golden Bar,17.2533453,80.1602913
bar,Unknown,31.2136946,75.4230325
bar,Delicious Bar & Restaurant,17.2488521,80.1477238
bar,Naveen Bar & Restaurant,17.2491795,80.1462551
bar,Aditya,17.2480958,80.1667912
bar,Unknown,18.9281622,72.8277496
bar,Fire & Ice,28.5909170,77.0580608
bar,Lourdes Bar and Restaurant,15.3230302,73.9099361
bar,Leda Lounge Restaurant,15.2772700,73.9162070
bar,Boomerang Bar,15.2789420,73.9128129
bar,Fiplee's Restaurant Pubs,15.2617815,73.9303776
bar,Bhagini Bar,12.9892680,77.7125459
