Amenity Type,Name,Latitude,Longitude
clinic,Tandon Multispeciality Hospital and Ishita Modern Eye Care Centre,25.3191944,83.0067299
clinic,Raj Nursing Home,25.2882993,82.4267406
clinic,Kumar Ent and Head and Neck Clinic,25.2780889,83.0032586
clinic,Mangalam Clinic and Trauma Centre,25.3110083,83.0024332
clinic,Sharda Polyclinic,26.0467164,83.1970395
clinic,Sah Speciality Clinic,25.2905553,83.0004665
clinic,"Akanksha Nursing Home, Varanasi",25.3118776,82.9877642
clinic,Shail Nursing Home,25.3537340,82.9649064
clinic,Umang Nursing Home,25.3518488,82.9822486
clinic,"Yash Nursing Home and Maternity Home, Bhadohi",25.6454714,82.9182591
clinic,Uphar Nursing Home Pvt. Ltd.,25.3046542,82.9803948
clinic,Khetan Netra Chikitsalya,26.0780998,83.1857863
clinic,Ashish Nursing Home,25.9294793,83.5667941
clinic,"Sanjeevani Nursing Home, Azamgarh",26.0895511,83.1878342
clinic,Raj Ganga Nursing Home,25.9191419,81.9844577
clinic,"Sanjeevani Nursing Home, Varanasi",25.3536867,82.9793367
clinic,Himanshu Hospital and Clinic Pvt Ltd,25.3493104,82.9916064
clinic,Pankaj Chikatsalay,26.0043596,83.1129570
clinic,Murti Fracture Clinic,25.2880337,83.1094198
clinic,J.J Clinic and Nursing Home,25.2767719,83.1335617
clinic,Vishal Surgical Center,25.3163026,82.9088225
clinic,Om Sai Nath Child Care Centre,26.2844295,83.5124573
clinic,Jeevan Rekha Nursing Home,24.9915414,82.0689514
clinic,Anmol Poly Clinic,25.3600376,83.0653328
clinic,Prakash Nursing Home,26.0532877,83.1812721
clinic,Anurag Maternity and Laparoscopic Center,25.3024243,82.9690787
clinic,Azad Nursing Home,26.3002343,83.9257281
clinic,Anand Poly clinic and Trauma Centre,25.2845053,82.4361156
clinic,Shailja Nursing Home,25.2573714,83.2764725
clinic,Ram Nath Memorial Nursing Home,25.3697983,82.9726593
clinic,Baby Care Clinic,25.3023578,82.9753549
clinic,Wazirunnisa Mother Care Nursing Home,25.3867334,82.5821934
clinic,Bps Heart Clinic,25.2824005,82.9906966
clinic,Rudrapriya Clinic,25.2683883,83.0138326
clinic,ECHS Polyclinic,26.0482847,83.1840446
clinic,Raj Clinic,26.0844709,83.0361054
